work_year,job_title,job_category,,salary_in_usd,employee_residence,Experience_level,employment_type,remote_ratio,company_location,Company size
2023,Applied Scientist,Data Science and Research,,205000,United States,SE,FT,0,United States,M
2023,Data Analyst,Data Analysis,,149500,United States,SE,FT,0,United States,M
2023,Data Analyst,Data Analysis,,127075,United States,SE,FT,0,United States,M
2023,Data Engineer,Data Engineering,,219535,United States,SE,FT,0,United States,M
2023,Data Engineer,Data Engineering,,146115,United States,SE,FT,0,United States,M
2023,Analytics Engineer,Leadership and Management,,221000,United States,EX,FT,0,United States,M
2023,Analytics Engineer,Leadership and Management,,153000,United States,EX,FT,0,United States,M
2023,Data Analyst,Data Analysis,,187000,United States,SE,FT,0,United States,M
2023,Data Engineer,Data Engineering,,179000,United States,SE,FT,0,United States,M
2023,Data Engineer,Data Engineering,,109000,United States,SE,FT,0,United States,M
2023,Data Manager,Leadership and Management,,198800,United States,SE,FT,0,United States,M
2023,Data Manager,Leadership and Management,,105200,United States,SE,FT,0,United States,M
2023,Data Analyst,Data Analysis,,112000,United States,SE,FT,0,United States,M
2023,Data Manager,Leadership and Management,,115000,United States,SE,FT,0,United States,M
2023,Data Manager,Leadership and Management,,86000,United States,SE,FT,0,United States,M
2022,AI Developer,Machine Learning and AI,,275000,Canada,SE,FT,0,Canada,S
2023,Machine Learning Researcher,Machine Learning and AI,,50000,Ukraine,SE,FL,50,Ukraine,S
2023,ML Engineer,Machine Learning and AI,,280700,United States,MI,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,150450,United States,MI,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,51861,Canada,EN,FT,0,Canada,L
2023,Data Scientist,Data Science and Research,,93918,United States,MI,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,51962,United States,MI,FT,0,United States,M
2023,Data Analyst,Data Analysis,,175000,Canada,SE,FT,0,Canada,M
2023,Data Analyst,Data Analysis,,135000,Canada,SE,FT,0,Canada,M
2023,ML Engineer,Machine Learning and AI,,257000,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,133200,United States,SE,FT,0,United States,M
2023,Data Engineer,Data Engineering,,221000,United States,SE,FT,0,United States,M
2023,Data Engineer,Data Engineering,,147000,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,156000,United States,SE,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,304000,United States,SE,FT,0,United States,M
2023,Big Data Engineer,Data Engineering,,48585,Spain,MI,FT,0,Spain,M
2023,Research Scientist,Data Science and Research,,198340,United Kingdom,MI,FT,0,United Kingdom,M
2023,Research Scientist,Data Science and Research,,104055,United Kingdom,MI,FT,0,United Kingdom,M
2023,Data Engineer,Data Engineering,,183600,United States,SE,FT,0,United States,M
2023,Data Specialist,Data Management and Strategy,,130000,United States,MI,FT,0,United States,M
2023,Data Analytics Manager,Leadership and Management,,160000,United States,SE,FT,0,United States,M
2023,Data Analytics Manager,Leadership and Management,,120000,United States,SE,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,289076,United States,SE,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,202353,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,200000,United States,EX,FT,100,United States,M
2023,Lead Data Analyst,Data Analysis,,68000,United States,MI,FT,0,United States,L
2023,BI Data Engineer,Data Engineering,,60000,United States,EN,FT,0,United States,M
2023,Research Engineer,Data Science and Research,,155000,United States,EN,FT,0,United States,M
2023,Research Engineer,Data Science and Research,,125000,United States,EN,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,181000,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,252000,United States,SE,FT,0,United States,M
2023,Data Architect,Data Architecture and Modeling,,180000,United States,EX,FT,100,United States,M
2023,Data Architect,Data Architecture and Modeling,,155000,United States,EX,FT,100,United States,M
2023,Data Analyst,Data Analysis,,64200,United States,EN,FT,0,United States,M
2023,Data Analyst,Data Analysis,,56100,United States,EN,FT,0,United States,M
2023,Data Manager,Leadership and Management,,135000,United States,MI,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,171250,Ireland,SE,FT,0,Ireland,M
2023,Data Scientist,Data Science and Research,,113750,Ireland,SE,FT,0,Ireland,M
2023,Data Analyst,Data Analysis,,100500,United States,SE,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,115000,Canada,SE,FT,0,Canada,M
2023,Data Analyst,Data Analysis,,182500,United States,MI,FT,0,United States,M
2023,Data Analyst,Data Analysis,,121500,United States,MI,FT,0,United States,M
2023,Data Engineer,Data Engineering,,203100,United States,SE,FT,0,United States,M
2023,Data Engineer,Data Engineering,,114500,United States,SE,FT,0,United States,M
2023,Data Engineer,Data Engineering,,92700,United States,EN,FT,0,United States,M
2023,Data Architect,Data Architecture and Modeling,,167500,United States,MI,FT,0,United States,M
2023,Data Architect,Data Architecture and Modeling,,106500,United States,MI,FT,0,United States,M
2022,Data Engineer,Data Engineering,,59888,Netherlands,EN,FT,0,Netherlands,L
2023,Data Engineer,Data Engineering,,286000,United States,EX,FT,0,United States,M
2023,Data Engineer,Data Engineering,,207000,United States,EX,FT,0,United States,M
2023,Data Engineer,Data Engineering,,178600,United States,SE,FT,0,United States,M
2023,Machine Learning Scientist,Machine Learning and AI,,230000,United States,MI,FT,0,United States,M
2023,Machine Learning Scientist,Machine Learning and AI,,220000,United States,MI,FT,0,United States,M
2023,Research Scientist,Data Science and Research,,210000,United States,MI,FT,0,United States,M
2023,Research Scientist,Data Science and Research,,151800,United States,MI,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,317070,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,170730,United States,SE,FT,0,United States,M
2023,Business Data Analyst,Data Analysis,,21593,Spain,EN,FT,0,Spain,M
2023,AI Developer,Machine Learning and AI,,108000,Ukraine,SE,FT,0,Ukraine,M
2023,AI Developer,Machine Learning and AI,,60000,Ukraine,SE,FT,0,Ukraine,M
2023,MLOps Engineer,Machine Learning and AI,,134000,United States,MI,FT,0,United States,M
2023,MLOps Engineer,Machine Learning and AI,,124000,United States,MI,FT,0,United States,M
2023,Data Engineer,Data Engineering,,124500,United States,SE,FT,0,United States,M
2023,Data Analyst,Data Analysis,,148700,United States,SE,FT,0,United States,M
2023,Data Analyst,Data Analysis,,125600,United States,SE,FT,0,United States,M
2023,Research Engineer,Data Science and Research,,120000,United States,EN,FT,0,United States,M
2023,Data Analyst,Data Analysis,,120250,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,183000,United States,SE,FT,0,United States,M
2023,Data Architect,Data Architecture and Modeling,,125000,United States,SE,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,135000,United States,MI,FT,50,United States,L
2023,Data Engineer,Data Engineering,,143865,United States,MI,FT,0,United States,M
2023,Data Engineer,Data Engineering,,115092,United States,MI,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,90000,United States,MI,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,173000,United States,SE,FT,0,United States,M
2023,Data Analyst,Data Analysis,,208049,United States,SE,FT,0,United States,M
2023,Data Analyst,Data Analysis,,128500,United States,SE,FT,0,United States,M
2023,Data Engineer,Data Engineering,,149600,United States,MI,FT,0,United States,M
2023,Data Engineer,Data Engineering,,102000,United States,MI,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,100000,United States,EX,FT,100,United States,M
2023,Data Analyst,Data Analysis,,190000,United States,SE,FT,0,United States,M
2023,Data Analyst,Data Analysis,,106800,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,97171,Ireland,MI,FT,0,Ireland,M
2023,Data Scientist,Data Science and Research,,80976,Ireland,MI,FT,0,Ireland,M
2023,Data Engineer,Data Engineering,,151000,United States,MI,FT,0,United States,M
2023,Applied Machine Learning Scientist,Machine Learning and AI,,43187,Germany,EN,FT,50,Germany,M
2023,Data Engineer,Data Engineering,,145000,Canada,SE,FT,0,Canada,M
2023,Data Analyst,Data Analysis,,154000,United States,MI,FT,0,United States,M
2023,Data Analyst,Data Analysis,,143000,United States,MI,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,190000,United States,EN,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,120000,United States,EN,FT,0,United States,M
2023,Data Engineer,Data Engineering,,265000,United States,EX,FT,100,United States,M
2023,Data Engineer,Data Engineering,,235000,United States,EX,FT,100,United States,M
2023,Data Scientist,Data Science and Research,,122638,Switzerland,EN,FT,50,Switzerland,L
2022,Data Scientist,Data Science and Research,,73546,Germany,MI,FT,0,Germany,M
2023,Data Engineer,Data Engineering,,60400,United States,MI,FT,0,United States,M
2022,Lead Data Scientist,Data Science and Research,,172309,Ireland,SE,FT,0,Ireland,L
2023,Data Scientist,Data Science and Research,,60462,Austria,MI,FT,0,Germany,M
2023,Data Analyst,Data Analysis,,83500,United States,MI,FT,0,United States,M
2023,Data Analyst,Data Analysis,,52500,United States,MI,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,201036,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,134024,United States,SE,FT,0,United States,M
2023,Data Engineer,Data Engineering,,62000,United States,EN,FT,0,United States,M
2023,Data Engineer,Data Engineering,,58000,United States,EN,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,115000,United States,SE,FT,0,United States,M
2023,Data Engineer,Data Engineering,,125000,United States,EN,FT,0,United States,M
2023,Data Engineer,Data Engineering,,90000,United States,EN,FT,0,United States,M
2023,Data Engineer,Data Engineering,,109400,United States,SE,FT,0,United States,M
2023,Data Engineer,Data Engineering,,145000,United States,MI,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,239748,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,159832,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,186300,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,102500,United States,SE,FT,0,United States,M
2023,Data Architect,Data Architecture and Modeling,,149040,United States,SE,FT,0,United States,M
2023,Data Architect,Data Architecture and Modeling,,113900,United States,SE,FT,0,United States,M
2023,Data Engineer,Data Engineering,,172600,United States,SE,FT,0,United States,M
2023,Data Engineer,Data Engineering,,107900,United States,SE,FT,0,United States,M
2023,Data Analyst,Data Analysis,,180180,United States,SE,FT,0,United States,M
2023,Data Analyst,Data Analysis,,106020,United States,SE,FT,0,United States,M
2023,Data Architect,Data Architecture and Modeling,,376080,United States,SE,FT,0,United States,M
2023,Data Architect,Data Architecture and Modeling,,213120,United States,SE,FT,0,United States,M
2023,Data Analyst,Data Analysis,,206500,United States,SE,FT,0,United States,M
2023,Data Analyst,Data Analysis,,121600,United States,SE,FT,0,United States,M
2023,Cloud Database Engineer,Cloud and Database,,170000,United States,SE,FT,0,United States,L
2023,Applied Machine Learning Scientist,Machine Learning and AI,,90000,United States,SE,FT,0,United States,L
2023,ML Engineer,Machine Learning and AI,,120000,United States,SE,FT,0,United States,M
2023,Research Engineer,Data Science and Research,,175000,United States,SE,FT,0,United States,M
2023,Data Analyst,Data Analysis,,206000,United States,MI,FT,0,United States,M
2023,Data Manager,Leadership and Management,,65000,Colombia,SE,FT,0,Colombia,M
2023,Data Manager,Leadership and Management,,48000,Colombia,SE,FT,0,Colombia,M
2023,Analytics Engineer,Leadership and Management,,87000,United States,SE,FT,0,United States,M
